"Fecha","ID_Tienda","Tipo_Tienda","Ventas_Totales_Tienda","Inflacion_IPC","Tasa_Desempleo","Diagnostico_Desempleo","Diagnostico_Inflacion"
"2010-07-02",40,A,1087578.78,132.5218667,5.326,Estabilidad Laboral,Inflación Baja
"2010-07-09",40,A,1058250.91,132.5461333,5.326,Estabilidad Laboral,Inflación Baja
"2010-07-16",40,A,959229.09,132.5667742,5.326,Estabilidad Laboral,Inflación Baja
"2010-07-23",40,A,922341.82,132.5825806,5.326,Estabilidad Laboral,Inflación Baja
"2010-07-30",40,A,953393.02,132.5983871,5.326,Estabilidad Laboral,Inflación Baja
"2010-08-06",40,A,1057295.87,132.6141935,5.326,Estabilidad Laboral,Inflación Baja
"2010-08-13",40,A,924011.76,132.63,5.326,Estabilidad Laboral,Inflación Baja
"2010-08-20",40,A,932397.0,132.6616129,5.326,Estabilidad Laboral,Inflación Baja
"2010-08-27",40,A,922328.02,132.6932258,5.326,Estabilidad Laboral,Inflación Baja
"2010-09-03",40,A,976453.34,132.7248387,5.326,Estabilidad Laboral,Inflación Baja
"2010-09-10",40,A,967310.82,132.7564516,5.326,Estabilidad Laboral,Inflación Baja
"2010-09-17",40,A,855046.95,132.7670667,5.326,Estabilidad Laboral,Inflación Baja
"2010-09-24",40,A,844373.31,132.7619333,5.326,Estabilidad Laboral,Inflación Baja
"2010-10-01",40,A,891152.33,132.7568,5.287,Estabilidad Laboral,Inflación Baja
"2010-10-08",40,A,972405.38,132.7516667,5.287,Estabilidad Laboral,Inflación Baja
"2010-10-15",40,A,917883.17,132.7633548,5.287,Estabilidad Laboral,Inflación Baja
"2010-10-22",40,A,882180.91,132.8170968,5.287,Estabilidad Laboral,Inflación Baja
"2010-10-29",40,A,875038.84,132.8708387,5.287,Estabilidad Laboral,Inflación Baja
"2010-11-05",40,A,968270.66,132.9245806,5.287,Estabilidad Laboral,Inflación Baja
"2010-11-12",40,A,935481.32,132.9783226,5.287,Estabilidad Laboral,Inflación Baja
"2010-11-19",40,A,852452.93,132.9172,5.287,Estabilidad Laboral,Inflación Baja
"2010-11-26",40,A,1166142.85,132.8369333,5.287,Estabilidad Laboral,Inflación Baja
"2010-12-03",40,A,1000582.06,132.7566667,5.287,Estabilidad Laboral,Inflación Baja
"2010-12-10",40,A,1111215.72,132.6764,5.287,Estabilidad Laboral,Inflación Baja
"2010-12-17",40,A,1179036.3,132.6804516,5.287,Estabilidad Laboral,Inflación Baja
"2010-12-24",40,A,1648829.18,132.7477419,5.287,Estabilidad Laboral,Inflación Baja
"2010-12-31",40,A,811318.3,132.8150323,5.287,Estabilidad Laboral,Inflación Baja
"2011-01-07",40,A,894280.19,132.8823226,5.114,Estabilidad Laboral,Inflación Baja
"2011-01-14",40,A,771315.62,132.9510645,5.114,Estabilidad Laboral,Inflación Baja
"2011-01-21",40,A,764014.75,133.0285161,5.114,Estabilidad Laboral,Inflación Baja
"2011-01-28",40,A,775910.43,133.1059677,5.114,Estabilidad Laboral,Inflación Baja
"2011-02-04",40,A,904261.65,133.1834194,5.114,Estabilidad Laboral,Inflación Baja
"2011-02-11",40,A,931939.52,133.260871,5.114,Estabilidad Laboral,Inflación Baja
"2011-02-18",40,A,968694.45,133.3701429,5.114,Estabilidad Laboral,Inflación Baja
"2011-02-25",40,A,888869.27,133.4921429,5.114,Estabilidad Laboral,Inflación Baja
"2011-03-04",40,A,977070.62,133.6141429,5.114,Estabilidad Laboral,Inflación Baja
"2011-03-11",40,A,860255.58,133.7361429,5.114,Estabilidad Laboral,Inflación Baja
"2011-03-18",40,A,871024.26,133.8492258,5.114,Estabilidad Laboral,Inflación Baja
"2011-03-25",40,A,834621.39,133.9587419,5.114,Estabilidad Laboral,Inflación Baja
"2011-04-01",40,A,841889.08,134.0682581,4.781,Estabilidad Laboral,Inflación Baja
"2011-04-08",40,A,947753.32,134.1777742,4.781,Estabilidad Laboral,Inflación Baja
"2011-04-15",40,A,874446.3200000001,134.2784667,4.781,Estabilidad Laboral,Inflación Baja
"2011-04-22",40,A,965056.4,134.3571,4.781,Estabilidad Laboral,Inflación Baja
"2011-04-29",40,A,847246.5,134.4357333,4.781,Estabilidad Laboral,Inflación Baja
"2011-05-06",40,A,1016752.55,134.5143667,4.781,Estabilidad Laboral,Inflación Baja
"2011-05-13",40,A,903864.02,134.593,4.781,Estabilidad Laboral,Inflación Baja
"2011-05-20",40,A,907110.8300000001,134.6803871,4.781,Estabilidad Laboral,Inflación Baja
"2011-05-27",40,A,972373.81,134.7677742,4.781,Estabilidad Laboral,Inflación Baja
"2011-06-03",40,A,1075687.74,134.8551613,4.781,Estabilidad Laboral,Inflación Baja
"2011-06-10",40,A,984336.04,134.9425484,4.781,Estabilidad Laboral,Inflación Baja
"2011-06-17",40,A,971422.67,135.0837333,4.781,Estabilidad Laboral,Inflación Baja
"2011-06-24",40,A,977103.64,135.2652667,4.781,Estabilidad Laboral,Inflación Baja
"2011-07-01",40,A,1048866.3,135.4468,4.584,Estabilidad Laboral,Inflación Baja
"2011-07-08",40,A,1107366.06,135.6283333,4.584,Estabilidad Laboral,Inflación Baja
"2011-07-15",40,A,953252.14,135.7837419,4.584,Estabilidad Laboral,Inflación Baja
"2011-07-22",40,A,980642.1,135.8738387,4.584,Estabilidad Laboral,Inflación Baja
"2011-07-29",40,A,929096.9,135.9639355,4.584,Estabilidad Laboral,Inflación Baja
"2011-08-05",40,A,1063818.2,136.0540323,4.584,Estabilidad Laboral,Inflación Baja
"2011-08-12",40,A,955506.95,136.144129,4.584,Estabilidad Laboral,Inflación Baja
"2011-08-19",40,A,943237.12,136.183129,4.584,Estabilidad Laboral,Inflación Baja
"2011-08-26",40,A,969611.2999999999,136.2136129,4.584,Estabilidad Laboral,Inflación Baja
"2011-09-02",40,A,957298.26,136.2440968,4.584,Estabilidad Laboral,Inflación Baja
"2011-09-09",40,A,1021391.99,136.2745806,4.584,Estabilidad Laboral,Inflación Baja
"2011-09-16",40,A,890661.79,136.3145,4.584,Estabilidad Laboral,Inflación Baja
"2011-09-23",40,A,876583.98,136.367,4.584,Estabilidad Laboral,Inflación Baja
"2011-09-30",40,A,912857.1,136.4195,4.584,Estabilidad Laboral,Inflación Baja
"2011-10-07",40,A,1070389.98,136.472,4.42,Estabilidad Laboral,Inflación Baja
"2011-10-14",40,A,936751.68,136.5150968,4.42,Estabilidad Laboral,Inflación Baja
"2011-10-21",40,A,942319.65,136.5017742,4.42,Estabilidad Laboral,Inflación Baja
"2011-10-28",40,A,941675.95,136.4884516,4.42,Estabilidad Laboral,Inflación Baja
"2011-11-04",40,A,1011321.18,136.475129,4.42,Estabilidad Laboral,Inflación Baja
"2011-11-11",40,A,1037687.07,136.4618065,4.42,Estabilidad Laboral,Inflación Baja
"2011-11-18",40,A,905399.99,136.4666667,4.42,Estabilidad Laboral,Inflación Baja
"2011-11-25",40,A,1230011.95,136.4788,4.42,Estabilidad Laboral,Inflación Baja
"2011-12-02",40,A,1059676.62,136.4909333,4.42,Estabilidad Laboral,Inflación Baja
"2011-12-09",40,A,1158708.98,136.5030667,4.42,Estabilidad Laboral,Inflación Baja
"2011-12-16",40,A,1198670.19,136.5335161,4.42,Estabilidad Laboral,Inflación Baja
"2011-12-23",40,A,1601585.7,136.5883871,4.42,Estabilidad Laboral,Inflación Baja
"2011-12-30",40,A,908853.15,136.6432581,4.42,Estabilidad Laboral,Inflación Baja
"2012-01-06",40,A,954576.86,136.698129,4.261,Estabilidad Laboral,Inflación Baja
"2012-01-13",40,A,780607.52,136.753,4.261,Estabilidad Laboral,Inflación Baja
"2012-01-20",40,A,811365.42,136.8564194,4.261,Estabilidad Laboral,Inflación Baja
"2012-01-27",40,A,770157.29,136.9598387,4.261,Estabilidad Laboral,Inflación Baja
"2012-02-03",40,A,979552.34,137.0632581,4.261,Estabilidad Laboral,Inflación Baja
"2012-02-10",40,A,999785.48,137.1666774,4.261,Estabilidad Laboral,Inflación Baja
"2012-02-17",40,A,975500.87,137.2583103,4.261,Estabilidad Laboral,Inflación Baja
"2012-02-24",40,A,919301.81,137.3411034,4.261,Estabilidad Laboral,Inflación Baja
"2012-03-02",40,A,927732.02,137.4238966,4.261,Estabilidad Laboral,Inflación Baja
"2012-03-09",40,A,954233.87,137.5066897,4.261,Estabilidad Laboral,Inflación Baja
"2012-03-16",40,A,891154.18,137.5843871,4.261,Estabilidad Laboral,Inflación Baja
"2012-03-23",40,A,844490.86,137.6552903,4.261,Estabilidad Laboral,Inflación Baja
"2012-03-30",40,A,871945.64,137.7261935,4.261,Estabilidad Laboral,Inflación Baja
"2012-04-06",40,A,1132064.23,137.7970968,4.125,Estabilidad Laboral,Inflación Baja
"2012-04-13",40,A,857811.17,137.868,4.125,Estabilidad Laboral,Inflación Baja
"2012-04-20",40,A,896979.93,137.9230667,4.125,Estabilidad Laboral,Inflación Baja
"2012-04-27",40,A,875372.91,137.9781333,4.125,Estabilidad Laboral,Inflación Baja
"2012-05-04",40,A,993311.59,138.0332,4.125,Estabilidad Laboral,Inflación Baja
"2012-05-11",40,A,967729.35,138.0882667,4.125,Estabilidad Laboral,Inflación Baja
"2012-05-18",40,A,896295.41,138.1065806,4.125,Estabilidad Laboral,Inflación Baja
"2012-05-25",40,A,991054.49,138.1101935,4.125,Estabilidad Laboral,Inflación Baja
"2012-06-01",40,A,1037464.27,138.1138065,4.125,Estabilidad Laboral,Inflación Baja
"2012-06-08",40,A,1079386.88,138.1174194,4.125,Estabilidad Laboral,Inflación Baja
"2012-06-15",40,A,977950.28,138.1295333,4.125,Estabilidad Laboral,Inflación Baja
"2012-06-22",40,A,1033552.18,138.1629,4.125,Estabilidad Laboral,Inflación Baja
"2012-06-29",40,A,988764.84,138.1962667,4.125,Estabilidad Laboral,Inflación Baja
"2012-07-06",40,A,1182901.56,138.2296333,4.156,Estabilidad Laboral,Inflación Baja
"2012-07-13",40,A,979848.71,138.263,4.156,Estabilidad Laboral,Inflación Baja
"2012-07-20",40,A,968502.38,138.2331935,4.156,Estabilidad Laboral,Inflación Baja
"2012-07-27",40,A,954396.85,138.2033871,4.156,Estabilidad Laboral,Inflación Baja
"2012-08-03",40,A,1068346.76,138.1735806,4.156,Estabilidad Laboral,Inflación Baja
"2012-08-10",40,A,1007906.43,138.1437742,4.156,Estabilidad Laboral,Inflación Baja
"2012-08-17",40,A,969387.48,138.1857097,4.156,Estabilidad Laboral,Inflación Baja
"2012-08-24",40,A,945318.47,138.2814516,4.156,Estabilidad Laboral,Inflación Baja
"2012-08-31",40,A,987264.67,138.3771935,4.156,Estabilidad Laboral,Inflación Baja
"2012-09-07",40,A,1088248.4,138.4729355,4.156,Estabilidad Laboral,Inflación Baja
"2012-09-14",40,A,901709.82,138.5673,4.156,Estabilidad Laboral,Inflación Baja
"2012-09-21",40,A,899768.4,138.6534,4.156,Estabilidad Laboral,Inflación Baja
"2012-09-28",40,A,919595.44,138.7395,4.156,Estabilidad Laboral,Inflación Baja
"2012-10-05",40,A,1069112.0,138.8256,4.145,Estabilidad Laboral,Inflación Baja
"2012-10-12",40,A,982523.26,138.9117,4.145,Estabilidad Laboral,Inflación Baja
"2012-10-19",40,A,918170.5,138.8336129,4.145,Estabilidad Laboral,Inflación Baja
"2012-10-26",40,A,921264.52,138.7281613,4.145,Estabilidad Laboral,Inflación Baja
"2010-02-05",41,A,1086533.18,189.3816974,7.541,Estrés Moderado,Inflación Media
"2010-02-12",41,A,1075656.34,189.4642725,7.541,Estrés Moderado,Inflación Media
"2010-02-19",41,A,1052034.74,189.5340998,7.541,Estrés Moderado,Inflación Media
"2010-02-26",41,A,991941.73,189.6018023,7.541,Estrés Moderado,Inflación Media
"2010-03-05",41,A,1063557.49,189.6695049,7.541,Estrés Moderado,Inflación Media
"2010-03-12",41,A,1023997.71,189.7372075,7.541,Estrés Moderado,Inflación Media
"2010-03-19",41,A,1006597.69,189.734262,7.541,Estrés Moderado,Inflación Media
"2010-03-26",41,A,1015196.46,189.7195417,7.541,Estrés Moderado,Inflación Media
"2010-04-02",41,A,1168826.39,189.7048215,7.363,Estrés Moderado,Inflación Media
"2010-04-09",41,A,1082158.21,189.6901012,7.363,Estrés Moderado,Inflación Media
"2010-04-16",41,A,1043388.79,189.6628845,7.363,Estrés Moderado,Inflación Media
"2010-04-23",41,A,1067340.74,189.6190057,7.363,Estrés Moderado,Inflación Media
"2010-04-30",41,A,1063960.11,189.575127,7.363,Estrés Moderado,Inflación Media
"2010-05-07",41,A,1175738.22,189.5312483,7.363,Estrés Moderado,Inflación Media
"2010-05-14",41,A,1116439.02,189.4904116,7.363,Estrés Moderado,Inflación Media
"2010-05-21",41,A,1163234.33,189.467827,7.363,Estrés Moderado,Inflación Media
"2010-05-28",41,A,1246654.24,189.4452425,7.363,Estrés Moderado,Inflación Media
"2010-06-04",41,A,1305068.1,189.422658,7.363,Estrés Moderado,Inflación Media
"2010-06-11",41,A,1217199.39,189.4000734,7.363,Estrés Moderado,Inflación Media
"2010-06-18",41,A,1202963.06,189.4185259,7.363,Estrés Moderado,Inflación Media
"2010-06-25",41,A,1174209.52,189.4533931,7.363,Estrés Moderado,Inflación Media
"2010-07-02",41,A,1273279.79,189.4882603,7.335,Estrés Moderado,Inflación Media
"2010-07-09",41,A,1176079.59,189.5231276,7.335,Estrés Moderado,Inflación Media
"2010-07-16",41,A,1179788.3800000001,189.6125456,7.335,Estrés Moderado,Inflación Media
"2010-07-23",41,A,1192213.87,189.774698,7.335,Estrés Moderado,Inflación Media
"2010-07-30",41,A,1211136.63,189.9368504,7.335,Estrés Moderado,Inflación Media
"2010-08-06",41,A,1338132.72,190.0990028,7.335,Estrés Moderado,Inflación Media
"2010-08-13",41,A,1285976.53,190.2611552,7.335,Estrés Moderado,Inflación Media
"2010-08-20",41,A,1353838.39,190.2948237,7.335,Estrés Moderado,Inflación Media
"2010-08-27",41,A,1173131.63,190.3284922,7.335,Estrés Moderado,Inflación Media
"2010-09-03",41,A,1223355.5,190.3621607,7.335,Estrés Moderado,Inflación Media
"2010-09-10",41,A,1172672.27,190.3958293,7.335,Estrés Moderado,Inflación Media
"2010-09-17",41,A,1111170.91,190.4688287,7.335,Estrés Moderado,Inflación Media
"2010-09-24",41,A,1110941.78,190.5713264,7.335,Estrés Moderado,Inflación Media
"2010-10-01",41,A,1109216.35,190.6738241,7.508,Estrés Moderado,Inflación Media
"2010-10-08",41,A,1162042.24,190.7763218,7.508,Estrés Moderado,Inflación Media
"2010-10-15",41,A,1133913.33,190.8623087,7.508,Estrés Moderado,Inflación Media
"2010-10-22",41,A,1156003.7,190.9070184,7.508,Estrés Moderado,Inflación Media
"2010-10-29",41,A,1144854.56,190.951728,7.508,Estrés Moderado,Inflación Media
"2010-11-05",41,A,1163878.49,190.9964377,7.508,Estrés Moderado,Inflación Media
"2010-11-12",41,A,1175326.23,191.0411474,7.508,Estrés Moderado,Inflación Media
"2010-11-19",41,A,1172155.28,191.0312172,7.508,Estrés Moderado,Inflación Media
"2010-11-26",41,A,1866681.57,191.0121805,7.508,Estrés Moderado,Inflación Media
"2010-12-03",41,A,1220115.75,190.9931437,7.508,Estrés Moderado,Inflación Media
"2010-12-10",41,A,1434908.13,190.9741069,7.508,Estrés Moderado,Inflación Media
"2010-12-17",41,A,1627904.68,191.0303376,7.508,Estrés Moderado,Inflación Media
"2010-12-24",41,A,2225016.73,191.1430189,7.508,Estrés Moderado,Inflación Media
"2010-12-31",41,A,1001790.16,191.2557002,7.508,Estrés Moderado,Inflación Media
"2011-01-07",41,A,1153596.53,191.3683815,7.241,Estrés Moderado,Inflación Media
"2011-01-14",41,A,1052609.16,191.4784939,7.241,Estrés Moderado,Inflación Media
"2011-01-21",41,A,1088025.8,191.5731924,7.241,Estrés Moderado,Inflación Media
"2011-01-28",41,A,1026439.93,191.667891,7.241,Estrés Moderado,Inflación Media
"2011-02-04",41,A,1179420.5,191.7625895,7.241,Estrés Moderado,Inflación Media
"2011-02-11",41,A,1150003.36,191.8572881,7.241,Estrés Moderado,Inflación Media
"2011-02-18",41,A,1203399.64,191.9178331,7.241,Estrés Moderado,Inflación Media
"2011-02-25",41,A,1099714.93,191.9647167,7.241,Estrés Moderado,Inflación Media
"2011-03-04",41,A,1229257.7,192.0116004,7.241,Estrés Moderado,Inflación Media
"2011-03-11",41,A,1159089.6,192.058484,7.241,Estrés Moderado,Inflación Media
"2011-03-18",41,A,1115504.26,192.1237981,7.241,Estrés Moderado,Inflación Media
"2011-03-25",41,A,1140578.16,192.1964844,7.241,Estrés Moderado,Inflación Media
"2011-04-01",41,A,1179125.48,192.2691707,6.934,Estrés Moderado,Inflación Media
"2011-04-08",41,A,1206252.12,192.3418571,6.934,Estrés Moderado,Inflación Media
"2011-04-15",41,A,1192982.07,192.4225954,6.934,Estrés Moderado,Inflación Media
"2011-04-22",41,A,1304481.75,192.5234638,6.934,Estrés Moderado,Inflación Media
"2011-04-29",41,A,1178841.05,192.6243322,6.934,Estrés Moderado,Inflación Media
"2011-05-06",41,A,1244956.91,192.7252006,6.934,Estrés Moderado,Inflación Media
"2011-05-13",41,A,1270025.74,192.826069,6.934,Estrés Moderado,Inflación Media
"2011-05-20",41,A,1244542.33,192.831317,6.934,Estrés Moderado,Inflación Media
"2011-05-27",41,A,1278304.33,192.8365651,6.934,Estrés Moderado,Inflación Media
"2011-06-03",41,A,1297584.95,192.8418131,6.934,Estrés Moderado,Inflación Media
"2011-06-10",41,A,1311690.11,192.8470612,6.934,Estrés Moderado,Inflación Media
"2011-06-17",41,A,1289151.84,192.9034759,6.934,Estrés Moderado,Inflación Media
"2011-06-24",41,A,1244381.98,192.9982655,6.934,Estrés Moderado,Inflación Media
"2011-07-01",41,A,1333347.78,193.0930552,6.901,Estrés Moderado,Inflación Media
"2011-07-08",41,A,1338862.58,193.1878448,6.901,Estrés Moderado,Inflación Media
"2011-07-15",41,A,1245772.7,193.3125484,6.901,Estrés Moderado,Inflación Media
"2011-07-22",41,A,1292830.93,193.5120367,6.901,Estrés Moderado,Inflación Media
"2011-07-29",41,A,1248330.1,193.711525,6.901,Estrés Moderado,Inflación Media
"2011-08-05",41,A,1402233.69,193.9110133,6.901,Estrés Moderado,Inflación Media
"2011-08-12",41,A,1356689.88,194.1105017,6.901,Estrés Moderado,Inflación Media
"2011-08-19",41,A,1412959.97,194.2500634,6.901,Estrés Moderado,Inflación Media
"2011-08-26",41,A,1328740.71,194.3796374,6.901,Estrés Moderado,Inflación Media
"2011-09-02",41,A,1283849.3800000001,194.5092113,6.901,Estrés Moderado,Inflación Media
"2011-09-09",41,A,1280958.97,194.6387853,6.901,Estrés Moderado,Inflación Media
"2011-09-16",41,A,1197019.39,194.7419707,6.901,Estrés Moderado,Inflación Media
"2011-09-23",41,A,1173059.79,194.8099713,6.901,Estrés Moderado,Inflación Media
"2011-09-30",41,A,1160619.61,194.8779718,6.901,Estrés Moderado,Inflación Media
"2011-10-07",41,A,1277882.77,194.9459724,6.759,Estrés Moderado,Inflación Media
"2011-10-14",41,A,1247130.22,195.0261012,6.759,Estrés Moderado,Inflación Media
"2011-10-21",41,A,1214944.29,195.1789994,6.759,Estrés Moderado,Inflación Media
"2011-10-28",41,A,1274463.02,195.3318977,6.759,Estrés Moderado,Inflación Media
"2011-11-04",41,A,1315684.8599999999,195.4847959,6.759,Estrés Moderado,Inflación Media
"2011-11-11",41,A,1302499.23,195.6376941,6.759,Estrés Moderado,Inflación Media
"2011-11-18",41,A,1230118.02,195.7184713,6.759,Estrés Moderado,Inflación Media
"2011-11-25",41,A,1906713.35,195.7704,6.759,Estrés Moderado,Inflación Media
"2011-12-02",41,A,1292436.23,195.8223287,6.759,Estrés Moderado,Inflación Media
"2011-12-09",41,A,1548661.45,195.8742575,6.759,Estrés Moderado,Inflación Media
"2011-12-16",41,A,1682368.32,195.9841685,6.759,Estrés Moderado,Inflación Media
"2011-12-23",41,A,2263722.68,196.1713893,6.759,Estrés Moderado,Inflación Media
"2011-12-30",41,A,1264014.16,196.3586101,6.759,Estrés Moderado,Inflación Media
"2012-01-06",41,A,1208191.61,196.5458309,6.589,Estrés Moderado,Inflación Media
"2012-01-13",41,A,1134767.28,196.7330517,6.589,Estrés Moderado,Inflación Media
"2012-01-20",41,A,1116295.24,196.7796652,6.589,Estrés Moderado,Inflación Media
"2012-01-27",41,A,1079398.81,196.8262786,6.589,Estrés Moderado,Inflación Media
"2012-02-03",41,A,1208825.6,196.8728921,6.589,Estrés Moderado,Inflación Media
"2012-02-10",41,A,1238844.56,196.9195056,6.589,Estrés Moderado,Inflación Media
"2012-02-17",41,A,1330451.46,196.9432711,6.589,Estrés Moderado,Inflación Media
"2012-02-24",41,A,1224915.66,196.9499007,6.589,Estrés Moderado,Inflación Media
"2012-03-02",41,A,1239813.26,196.9565303,6.589,Estrés Moderado,Inflación Media
"2012-03-09",41,A,1243814.77,196.9631599,6.589,Estrés Moderado,Inflación Media
"2012-03-16",41,A,1201511.6199999999,197.0457208,6.589,Estrés Moderado,Inflación Media
"2012-03-23",41,A,1215354.3800000001,197.2295234,6.589,Estrés Moderado,Inflación Media
"2012-03-30",41,A,1239423.19,197.4133259,6.589,Estrés Moderado,Inflación Media
"2012-04-06",41,A,1460234.31,197.5971285,6.547,Estrés Moderado,Inflación Media
"2012-04-13",41,A,1323004.73,197.780931,6.547,Estrés Moderado,Inflación Media
"2012-04-20",41,A,1220815.33,197.7227385,6.547,Estrés Moderado,Inflación Media
"2012-04-27",41,A,1248950.65,197.664546,6.547,Estrés Moderado,Inflación Media
"2012-05-04",41,A,1359770.73,197.6063534,6.547,Estrés Moderado,Inflación Media
"2012-05-11",41,A,1353285.1,197.5481609,6.547,Estrés Moderado,Inflación Media
"2012-05-18",41,A,1331514.44,197.5553137,6.547,Estrés Moderado,Inflación Media
"2012-05-25",41,A,1424500.47,197.5886046,6.547,Estrés Moderado,Inflación Media
"2012-06-01",41,A,1374891.36,197.6218954,6.547,Estrés Moderado,Inflación Media
"2012-06-08",41,A,1436383.84,197.6551863,6.547,Estrés Moderado,Inflación Media
"2012-06-15",41,A,1384584.59,197.692292,6.547,Estrés Moderado,Inflación Media
"2012-06-22",41,A,1386407.17,197.7389345,6.547,Estrés Moderado,Inflación Media
"2012-06-29",41,A,1355600.01,197.785577,6.547,Estrés Moderado,Inflación Media
"2012-07-06",41,A,1456300.89,197.8322195,6.432,Estabilidad Laboral,Inflación Media
"2012-07-13",41,A,1332594.07,197.8788621,6.432,Estabilidad Laboral,Inflación Media
"2012-07-20",41,A,1347175.93,197.9290378,6.432,Estabilidad Laboral,Inflación Media
"2012-07-27",41,A,1344723.97,197.9792136,6.432,Estabilidad Laboral,Inflación Media
"2012-08-03",41,A,1439607.35,198.0293893,6.432,Estabilidad Laboral,Inflación Media
"2012-08-10",41,A,1504545.94,198.0795651,6.432,Estabilidad Laboral,Inflación Media
"2012-08-17",41,A,1560590.05,198.1001057,6.432,Estabilidad Laboral,Inflación Media
"2012-08-24",41,A,1464462.85,198.0984199,6.432,Estabilidad Laboral,Inflación Media
"2012-08-31",41,A,1360517.52,198.0967341,6.432,Estabilidad Laboral,Inflación Media
"2012-09-07",41,A,1392143.82,198.0950484,6.432,Estabilidad Laboral,Inflación Media
"2012-09-14",41,A,1306644.25,198.1267184,6.432,Estabilidad Laboral,Inflación Media
"2012-09-21",41,A,1276609.36,198.358523,6.432,Estabilidad Laboral,Inflación Media
"2012-09-28",41,A,1307928.01,198.5903276,6.432,Estabilidad Laboral,Inflación Media
"2012-10-05",41,A,1400160.95,198.8221322,6.195,Estabilidad Laboral,Inflación Media
"2012-10-12",41,A,1409544.97,199.0539368,6.195,Estabilidad Laboral,Inflación Media
"2012-10-19",41,A,1326197.24,199.1481963,6.195,Estabilidad Laboral,Inflación Media
"2012-10-26",41,A,1316542.59,199.2195317,6.195,Estabilidad Laboral,Inflación Media
"2010-02-05",42,C,543384.01,126.4420645,9.765,Inestabilidad Laboral,Inflación Baja
"2010-02-12",42,C,575709.96,126.4962581,9.765,Inestabilidad Laboral,Inflación Baja
"2010-02-19",42,C,508794.87,126.5262857,9.765,Inestabilidad Laboral,Inflación Baja
"2010-02-26",42,C,491510.58,126.5522857,9.765,Inestabilidad Laboral,Inflación Baja
"2010-03-05",42,C,554972.42,126.5782857,9.765,Inestabilidad Laboral,Inflación Baja
"2010-03-12",42,C,588363.62,126.6042857,9.765,Inestabilidad Laboral,Inflación Baja
"2010-03-19",42,C,519914.1,126.6066452,9.765,Inestabilidad Laboral,Inflación Baja
"2010-03-26",42,C,478021.68,126.6050645,9.765,Inestabilidad Laboral,Inflación Baja
"2010-04-02",42,C,505907.41000000003,126.6034839,9.524,Inestabilidad Laboral,Inflación Baja
"2010-04-09",42,C,582552.26,126.6019032,9.524,Inestabilidad Laboral,Inflación Baja
"2010-04-16",42,C,549528.16,126.5621,9.524,Inestabilidad Laboral,Inflación Baja
"2010-04-23",42,C,492364.77,126.4713333,9.524,Inestabilidad Laboral,Inflación Baja
"2010-04-30",42,C,477615.87,126.3805667,9.524,Inestabilidad Laboral,Inflación Baja
"2010-05-07",42,C,582846.22,126.2898,9.524,Inestabilidad Laboral,Inflación Baja
"2010-05-14",42,C,564345.55,126.2085484,9.524,Inestabilidad Laboral,Inflación Baja
"2010-05-21",42,C,504403.16,126.1843871,9.524,Inestabilidad Laboral,Inflación Baja
"2010-05-28",42,C,484097.03,126.1602258,9.524,Inestabilidad Laboral,Inflación Baja
"2010-06-04",42,C,556046.12,126.1360645,9.524,Inestabilidad Laboral,Inflación Baja
"2010-06-11",42,C,607218.6,126.1119032,9.524,Inestabilidad Laboral,Inflación Baja
"2010-06-18",42,C,529418.64,126.114,9.524,Inestabilidad Laboral,Inflación Baja
"2010-06-25",42,C,484327.56,126.1266,9.524,Inestabilidad Laboral,Inflación Baja
"2010-07-02",42,C,507168.8,126.1392,9.199,Inestabilidad Laboral,Inflación Baja
"2010-07-09",42,C,570069.48,126.1518,9.199,Inestabilidad Laboral,Inflación Baja
"2010-07-16",42,C,558837.27,126.1498065,9.199,Inestabilidad Laboral,Inflación Baja
"2010-07-23",42,C,491115.86,126.1283548,9.199,Inestabilidad Laboral,Inflación Baja
"2010-07-30",42,C,469598.57,126.1069032,9.199,Inestabilidad Laboral,Inflación Baja
"2010-08-06",42,C,579544.21,126.0854516,9.199,Inestabilidad Laboral,Inflación Baja
"2010-08-13",42,C,583079.97,126.064,9.199,Inestabilidad Laboral,Inflación Baja
"2010-08-20",42,C,500945.63,126.0766452,9.199,Inestabilidad Laboral,Inflación Baja
"2010-08-27",42,C,465993.51,126.0892903,9.199,Inestabilidad Laboral,Inflación Baja
"2010-09-03",42,C,524658.0599999999,126.1019355,9.199,Inestabilidad Laboral,Inflación Baja
"2010-09-10",42,C,589091.04,126.1145806,9.199,Inestabilidad Laboral,Inflación Baja
"2010-09-17",42,C,536871.58,126.1454667,9.199,Inestabilidad Laboral,Inflación Baja
"2010-09-24",42,C,492262.95999999996,126.1900333,9.199,Inestabilidad Laboral,Inflación Baja
"2010-10-01",42,C,481523.93,126.2346,9.003,Inestabilidad Laboral,Inflación Baja
"2010-10-08",42,C,599759.45,126.2791667,9.003,Inestabilidad Laboral,Inflación Baja
"2010-10-15",42,C,559285.35,126.3266774,9.003,Inestabilidad Laboral,Inflación Baja
"2010-10-22",42,C,522467.51,126.3815484,9.003,Inestabilidad Laboral,Inflación Baja
"2010-10-29",42,C,476967.65,126.4364194,9.003,Inestabilidad Laboral,Inflación Baja
"2010-11-05",42,C,565390.4,126.4912903,9.003,Inestabilidad Laboral,Inflación Baja
"2010-11-12",42,C,588592.61,126.5461613,9.003,Inestabilidad Laboral,Inflación Baja
"2010-11-19",42,C,524316.21,126.6072,9.003,Inestabilidad Laboral,Inflación Baja
